Gene.1,raw_pvalues,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,fold change,is_interesting
Ifit1,0.050814055488610815,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.09675807984597691,1.0,0.04558508666707417,0.05126472169975512,-0.28682500000000033,False
Ifit2,0.9740170564117447,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9816058963672786,1.0,0.4624584316890403,0.5200780459493536,0.006225000000000591,False
Ifit3,6.28647589460585e-05,0.746576977062019,0.6662629015920783,1.0,0.9999724202693399,0.6383916270972241,0.0003133908702253853,0.0033120739283996675,0.0001476460674150922,0.0001660419033833943,-0.5535999999999976,True
Ifitm1,1.5443380243541438e-05,0.28624021687126655,0.2449645726372578,0.2809884374770277,0.28097686015099294,0.2049490992120384,9.258819539201739e-05,0.0009785190864524268,4.362055259893212e-05,4.905541818326685e-05,-0.1584374999999998,False
Ifitm2,0.8846943437143502,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9189962414368619,1.0,0.4329614992288069,0.48690596832198874,-0.006416666666666515,False
Ifitm3,9.912536746456779e-06,0.19462020081880138,0.16664241420096082,0.18229155076734016,0.18229155076734016,0.13860700132570514,6.280912358063951e-05,0.0006637987268980058,2.959090699675011e-05,3.3277760841188195e-05,-0.19074999999999775,False
Ifitm5,0.27319815078102727,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.37798007998376193,1.0,0.17807561634041488,0.20026279602968383,-0.05092500000000122,False
Ifitm6,5.286980820961348e-09,0.0001154345641508625,0.00010806533642504501,0.00010807117496127092,0.00010807117496127092,0.0001026308716965017,8.275356718687529e-08,8.745817392976446e-07,3.8987219860379484e-08,4.3844799299968134e-08,-0.3059750000000001,True
Ifitm7,0.7247161243625476,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7975493460741004,1.0,0.3757449106051876,0.4225605275899907,-0.004475000000001117,False
Ifltd1,2.7963018360940135e-07,0.006087123846295839,0.0054716005637149845,0.005486623832600064,0.005486623832600064,0.004887655979308726,2.7565350154001255e-06,2.91324624443e-05,1.298670744374678e-06,1.4604775192424745e-06,0.17655000000000065,False
Ifna1,0.013807222197227235,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.03265251778148562,0.3450883963623038,0.015383395943125374,0.01730007705329392,0.10432500000000111,False
Ifna11,0.1368666308269656,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.21691491804578825,1.0,0.10219389795910344,0.11492665960138816,-0.0550499999999996,False
Ifna12,0.08035680659193266,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.14056969010854425,1.0,0.06622580270879756,0.07447715016985189,0.10257499999999897,False
Ifna13,0.8876852281470895,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.921007695727807,1.0,0.43390914430739413,0.48797168443170513,-0.004824999999999413,False
Ifna14,0.37843912412031666,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4875630325210712,1.0,0.2297028127109805,0.2583224389432799,0.047750000000000625,False
Ifna2,0.003415072437896737,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.009954359455543352,0.10520272783604928,0.004689741045073252,0.00527405533470778,-0.1528249999999982,False
Ifna4,0.374339387008787,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4831934568063883,1.0,0.22764419922909626,0.2560073342686542,-0.04112500000000008,False
Ifna5,0.2693831445660215,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.37369637621341045,1.0,0.17605745922177024,0.19799318834440494,0.04779999999999873,False
Ifna6//Ifna6,0.056065041931831525,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.10481892204654006,1.0,0.04938274564198569,0.055535546758864573,0.09552499999999942,False
Ifna7,0.3252614741642018,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.43323883903955024,1.0,0.20410936282115197,0.22954019497123174,0.04985000000000195,False
Ifna9,0.39682639676312903,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.5057023680006375,1.0,0.23824869519681968,0.2679330883759549,-0.0417500000000004,False
Ifnab,0.07685386789573669,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1356262996446626,1.0,0.06389685113096608,0.07185802485455499,0.10145000000000248,False
Ifnar1,0.04083972756997803,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.08070004085886609,0.8528790298109575,0.03801975362102842,0.042756792428851116,0.05395000000000039,False
Ifnar2,0.5878863949102389,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6831559038246442,1.0,0.3218513754359567,0.36195217332613516,0.0182500000000001,False
Ifnb1,0.8730430566145528,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9108919561727443,1.0,0.4291433731691789,0.48261212609918147,0.0151249999999985,False
Ifne,0.0014099268816306868,0.9999999999999583,0.9999999995320877,1.0,0.9999724202693399,0.99997242026934,0.004657451355583366,0.049222312049241795,0.0021942387036815243,0.0024676280053738168,0.1149249999999995,False
Ifng,2.7269022436304448e-11,5.954200946733934e-07,5.746956092123057e-07,5.746946478451163e-07,5.746946478451163e-07,5.624781257936518e-07,7.824166950022439e-10,8.268977123672622e-09,3.6861555033148993e-10,4.1454289074753646e-10,0.3261250000000002,True
Ifngr1,0.6250284090338681,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7149402960476982,1.0,0.3368257762968936,0.37879229690345806,-0.029574999999999463,False
Ifngr2,0.4628436072824893,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.5703911369800854,1.0,0.26872514889462507,0.30220672985488956,-0.044975000000000875,False
Ifnk,0.7828003949599182,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8432386099629903,1.0,0.3972702349754651,0.44676778140961054,-0.003924999999999734,False
Ifnz,0.04011629009851141,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.07954406050681045,0.8406620421781263,0.037475143138702045,0.042144326667512624,0.0753944444444441,False
Ifrd1,0.13447582633600633,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.21379639347944504,1.0,0.10072468512585533,0.11327439144701883,0.04111250000000055,False
Ifrd2,0.10650060410705581,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1772169403046459,1.0,0.08349121433084004,0.09389373104201315,-0.05062500000000014,False
Ifrg15,0.2053734150079587,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3009616454160254,1.0,0.14179035705952156,0.15945660578540752,-0.0320374999999995,False
Ift122,1.7010642665857652e-07,0.0037073847570979757,0.003356508097841271,0.003362153522906765,0.003362153522906765,0.003023981946709515,1.7934687716513848e-06,1.8954289114145258e-05,8.449467943200273e-07,9.502222202245649e-07,-0.2893749999999997,True
Ift140,0.06573971925104856,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.11919179356029605,1.0,0.05615415527157158,0.06315063440169438,-0.06707500000000266,False
Ift172,0.0021037784711570293,1.0,0.9999999999999745,1.0,0.9999724202693399,0.99997242026934,0.006586751207013727,0.0696121330207088,0.00310317882603848,0.003489816747816795,-0.08172500000000049,False
Ift20,0.057841029288500795,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.107458425467065,1.0,0.05062627995327216,0.056934018168117,-0.05279999999999774,False
Ift52,0.0011420380846848483,0.9999999999854096,0.9999999775057583,1.0,0.9999724202693399,0.99997242026934,0.003881151996746095,0.04101798604194884,0.0018285051793234294,0.002056326224170211,-0.12420000000000186,False
Ift57,0.0006583043085994416,0.9999994306713136,0.9999713194225818,1.0,0.9999724202693399,0.99997242026934,0.0024145934114343705,0.025518649857112503,0.0011375737313224351,0.001279308761111097,0.13784999999999936,False
Ift74,0.0003146770841357103,0.9989636552580525,0.9944113033862547,1.0,0.9999724202693399,0.99997242026934,0.001283095076023013,0.013560400613768666,0.0006044973229699443,0.000679814151865694,-0.13517499999999938,False
Ift80,0.008854744493806216,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.022359586680034547,0.236307471367863,0.01053414555427137,0.011846638444026364,-0.12175000000000047,False
Ift81,0.031638134973215,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.06539985583074406,0.6911789014859395,0.03081146402248061,0.03465039212956853,0.07874999999999943,False
Ift88,5.088459065262434e-06,0.10515681322925097,0.09062405002984464,0.09499644228938438,0.09499644228938438,0.07559414787353873,3.5082571420904714e-05,0.00037077043776301337,1.6528253364178923e-05,1.8587577009252136e-05,-0.1709499999999995,False
Igbp1,0.7708382513170459,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8344696686915071,1.0,0.3931389732919411,0.4421217886966539,0.00867500000000021,False
Igbp1b,0.042069276610912,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.08277756644131418,0.8748353756108879,0.038998526493327176,0.043857514673214165,-0.08035000000000014,False
Igdcc3,0.8607670462986382,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9021238579212232,1.0,0.42501250865287943,0.4779665800381614,0.01485000000000003,False
Igdcc4,0.07306378356781851,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.13005198615825525,1.0,0.061270656359513245,0.06890462158319247,0.07659999999999911,False
Igf1,3.1432729361446275e-07,0.00683983862524018,0.0061387530374084065,0.006157671681907325,0.006157671681907325,0.005468037599717194,3.0558042992305404e-06,3.2295292273492865e-05,1.4396637886963393e-06,1.6190374717887958e-06,-0.1621499999999969,False
Igf1r,0.040341380181380906,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.07990600164083538,0.8444872199593336,0.03764566241718679,0.04233609165020986,0.08212500000000134,False
Igf2,4.25466294915718e-06,0.08871607122255776,0.07663673616204614,0.07973238366720556,0.07973238366720556,0.06404969603661219,3.0006642601694777e-05,0.00031712544327920156,1.4136859740949583e-05,1.5898229735114557e-05,-0.2132000000000005,False
Igf2as,0.1425564753429455,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.22406569530040418,1.0,0.10556280318549384,0.11871531070399753,0.05095000000000027,False
Igf2bp1,0.12167132028088773,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1971718330364542,1.0,0.09289245003187563,0.10446630569493143,0.04122500000000073,False
Igf2bp2,0.5197980038013245,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.622998650400808,1.0,0.29350982902098066,0.3300794360838941,0.0317500000000015,False
Igf2bp3,4.2106486539338615e-13,9.194884298402428e-09,9.004122558664562e-09,9.003208951841383e-09,9.003208951841383e-09,8.900048059820004e-09,2.0238765119355594e-11,2.1389355167434776e-10,9.534974892732357e-12,1.0722976965252534e-11,0.2988500000000016,True
Igf2r,0.29732488397797446,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.40388757258050717,1.0,0.19028126673394447,0.21398919903421634,-0.029825000000000657,False
Igfals,0.571634020689183,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6690768609889204,1.0,0.3152183956488676,0.3544927630740794,-0.02674999999999983,False
Igfbp1,0.006040000216169816,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.01617605847173653,0.1709568038468255,0.007620934898042302,0.008570458788274714,0.5020749999999978,True
Igfbp2,0.1358272453031298,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.2155055879373521,1.0,0.10152992823959428,0.11417996314040968,0.21742500000000042,False
Igfbp3,0.0099498741586271,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.02475000025673533,0.2615705764474377,0.011660327576873658,0.01311313615617559,-0.17092500000000044,False
Igfbp4,0.0016695005087544418,0.9999999999999999,0.9999999999884817,1.0,0.9999724202693399,0.99997242026934,0.005390941083799651,0.056974204131570026,0.0025398035689968863,0.0028562482306458904,-0.10592500000000271,False
Igfbp5,0.0016189296620105497,0.9999999999999996,0.999999999976264,1.0,0.9999724202693399,0.99997242026934,0.005247043071099949,0.05545341682890086,0.0024720097124985197,0.0027800076563606127,-0.16247499999999881,False
Igfbp6,2.7346879756133664e-15,6.060429935672573e-11,5.988265439071938e-11,5.900089307385838e-11,5.900089307385838e-11,5.874656709212634e-11,2.2878127182957033e-13,2.4178767083670413e-12,1.0778442607331303e-13,1.2121373480259907e-13,-0.3369250000000008,True
Igfbp7,0.2689646186939539,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.37335298469055833,1.0,0.17589567911663723,0.19781125138491695,-0.05180000000000007,False
Igfbpl1,0.17236831549426077,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.26111156991932727,1.0,0.123016016476305,0.13834309223383198,0.06015000000000015,False
Igfl3,2.4683253257220845e-09,5.3894431113477026e-05,5.08017813841688e-05,5.0803071854011945e-05,5.0803071854011945e-05,4.849765599978752e-05,4.2979173434722266e-08,4.542257395530872e-07,2.024853478923691e-08,2.2771383728613306e-08,0.22199999999999953,False
Igfn1,1.2832455904813905e-06,0.027630774908708355,0.024309740223909526,0.024610083934252108,0.024610083934252108,0.020904871539860554,1.0541635616313454e-05,0.00011140936065677704,4.966421139684749e-06,5.585208149963154e-06,0.17922499999999975,False
Igh,1.1672782215407845e-06,0.02516546964407007,0.02217731548265811,0.022426916470463094,0.022426916470463094,0.019111846321287266,9.716934795022124e-06,0.00010269350340489096,4.577884508192929e-06,5.148262127921797e-06,0.17227499999999907,False
Igh-6,0.930146114489042,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9507860310785186,1.0,0.44793844294502955,0.5037489515794852,-0.015825000000000422,False
Igh//Igh,0.0037030078621562833,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.010657068231208969,0.11262931117418513,0.005020804254382719,0.005646367082499986,0.14901000000000053,False
Ighg,0.32104464071339306,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.429035420158941,1.0,0.20212902986833187,0.22731312412149032,0.035824999999999996,False
IghmAC38.205.12,0.6740821007031568,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7568172906650261,1.0,0.35655504781640135,0.40097972019768663,0.0276000000000014,False
Ighmbp2,1.2197311439761098e-08,0.0002662928358662109,0.0002478308532435358,0.0002478615657673853,0.0002478615657673853,0.00023272470227064175,1.7579425431497266e-07,1.857882988296188e-06,8.282095233057585e-08,9.313995831892027e-08,0.18367499999999914,False
Ighv1-72,0.0032162722819793527,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.009472255904642455,0.1001076125872247,0.0044626103270463445,0.005018625458394192,0.15495000000000037,False
Ighvq52.3.8,0.8612252829424191,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9023442443880865,1.0,0.42511633808198973,0.47808334600652425,0.010774999999998869,False
Igj,0.014927093997210752,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.034862883455887984,0.36844866374071394,0.01642475301629126,0.018471181123706496,0.22305000000000064,False
Igk,0.8855772966483173,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9195369020391749,1.0,0.4332162175991295,0.4871924231106299,-0.010699999999999932,False
Igk-V19-14,0.006827326556261477,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.017937032289251517,0.18956766977725673,0.008450572528487766,0.00950346441239588,0.1974999999999998,False
Igk-V21-2,0.526410319059399,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6289559133604364,1.0,0.2963164406108912,0.33323573505348664,0.029399999999998983,False
Igk-V28,0.17262259329063653,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.2613517074262272,1.0,0.1231291511011495,0.13847032277086307,-0.1967749999999988,False
Igk//Igk,0.0027674400715068477,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.00833361659927624,0.08807389394557338,0.003926169633925105,0.004415347394185805,0.17739999999999867,False
Igkv4-71,0.03673657109041267,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.07397796087421937,0.7818366735171902,0.034852818113720846,0.039195275290386154,0.17939999999999934,False
Igkv4-71//Igkv4-71,0.0064370269680591105,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.017069769716731926,0.18040199831575832,0.008041984019968917,0.009043968166794442,-0.18247499999999928,False
Igl-V1,0.8373950513422969,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8850747350301319,1.0,0.4169802518550477,0.4689335510484583,0.010699999999999932,False
Igll1,0.001937198193155092,1.0,0.9999999999997389,1.0,0.9999724202693399,0.99997242026934,0.0061355849358197614,0.06484397866088282,0.0028906234135460448,0.0032507781748119108,0.12765000000000004,False
Iglon5,0.07356882759201738,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.13080167335491405,1.0,0.06162385224648504,0.06930182361076227,0.09344999999999892,False
Igsf1,9.053934092602546e-05,0.8615181500638299,0.7902954040351864,1.0,0.9999724202693399,0.8163891539381184,0.0004312666904711531,0.0045578454811700305,0.00020318023562522334,0.00022849530396398576,-0.09915000000000163,False
Igsf10,7.568786115803436e-05,0.8084692663308403,0.7310511563201962,1.0,0.9999724202693399,0.728233699555546,0.00036838180649588205,0.003893246079933031,0.00017355363606242906,0.00019517740347189884,-0.15689166666666665,False
Igsf11,0.0003335127345949287,0.9993131984633926,0.9958342617223725,1.0,0.9999724202693399,0.99997242026934,0.0013473174023830284,0.014239134785588047,0.0006347540241957505,0.0007138406610006202,-0.164200000000001,False
Igsf2,0.0026639375843518203,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.008068674872287695,0.0852738551765025,0.0038013491372211367,0.004274974994047843,-0.16039999999999832,False
Igsf21,3.6723627844669073e-06,0.07705551138578393,0.06668374340714611,0.06901104144570212,0.06901104144570212,0.055886016854017395,2.634232634652921e-05,0.00027839908751326424,1.2410511157625189e-05,1.3956788220979732e-05,0.19152500000000128,False
Igsf3,0.13888911484103045,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.21950230331166037,1.0,0.10341287813909092,0.11629751757827367,0.06642499999999973,False
Igsf5,0.006089067120197641,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.01628549492522238,0.1721133838842284,0.007672493075143697,0.008628440812522105,0.06960000000000122,False
Igsf6,0.3283041747898747,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.43630685675818104,1.0,0.2055547806490226,0.23116570340180304,-0.11592499999999895,False
Igsf8,0.5484722530121767,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6489239579799988,1.0,0.30572387248638644,0.343815277887942,-0.018925000000002967,False
Igsf9,0.01021256756888052,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.025293944290665397,0.2673192533377142,0.011916592851755206,0.013401330584631133,-0.08625000000000149,False
Igsf9b,0.04962051089283351,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.09487424302495794,1.0,0.04469756528498934,0.05026662034727872,0.09217499999999834,False
Ihh,0.7631125260703959,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8285311567383966,1.0,0.3903411957576316,0.4389754244542931,-0.013700000000000045,False
Iigp1,0.28051086106697476,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.38609144297764714,1.0,0.18189707689082008,0.20456038820130554,-0.06872499999999704,False
Ik,0.0639462498849916,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.11652409783676572,1.0,0.054897338880092,0.06173722604278414,0.06097499999999911,False
Ikbkap,0.00043643827289311076,0.9999274844721244,0.9991494783382253,1.0,0.9999724202693399,0.99997242026934,0.0016892289499737425,0.017852629721734584,0.0007958368769580898,0.0008949934945528389,0.10157499999999864,False
Ikbkb,0.00035955958368183595,0.9996111804859962,0.997226840705576,1.0,0.9999724202693399,0.99997242026934,0.0014367106187432688,0.015183887710488538,0.0006768693444017406,0.000761203303643474,-0.10027499999999989,False
Ikbke,0.014696344713309785,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.03438687799710428,0.36341799622739557,0.016200495257898406,0.01821898216098467,-0.2090999999999994,False
Ikbkg,0.0011781874334975521,0.9999999999933797,0.9999999866269844,1.0,0.9999724202693399,0.99997242026934,0.003984160230822216,0.0421066293909036,0.0018770348657874117,0.0021109024255696347,0.15060000000000073,False
Ikzf1,0.023233038637582602,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.05049202733667922,0.5336253963415949,0.023788023137733875,0.026751871612083394,0.1307500000000008,False
Ikzf2,0.6362123691020629,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7247715907206941,1.0,0.3414575385273084,0.38400114960249576,-0.017974999999999852,False
Ikzf3,6.635932031401954e-05,0.7651959252492301,0.6852629392678693,1.0,0.9999724202693399,0.6639249997417654,0.00032811498167042947,0.003467685818436252,0.0001545829547260686,0.00017384308625833286,0.19107500000000055,False
Ikzf4,1.1813966310526952e-08,0.0002579246887174369,0.0002401490971207787,0.00024017793509301292,0.00024017793509301292,0.00022555224480058056,1.7128682230435326e-07,1.8102461568988027e-06,8.069739139202573e-08,9.07518141146037e-08,0.2728250000000001,True
Ikzf5,0.20841114011952902,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3046363130613145,1.0,0.14352158243470312,0.16140353171112568,0.043487500000001234,False
Il10,0.00149729034364343,0.9999999999999938,0.999999999865091,1.0,0.9999724202693399,0.99997242026934,0.004902284398478676,0.05180983202900741,0.002309585509830554,0.002597346348554168,0.13222500000000004,False
Il10ra,0.001920043387163534,1.0,0.9999999999996663,1.0,0.9999724202693399,0.99997242026934,0.006086548687386144,0.06432573867556765,0.0028675212432856087,0.003224797609331994,-0.24277499999999996,False
Il10rb,0.26057788050429576,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3640720514980354,1.0,0.1715232055763815,0.19289399322946288,-0.09414999999999907,False
Il11,3.817957990307721e-15,8.2421847125147e-11,8.142153617995973e-11,8.234571793495693e-11,8.234571793495693e-11,8.196392213592615e-11,3.1027304359612425e-13,3.279123152633229e-12,1.4617718339699244e-13,1.6439000501261659e-13,0.4539250000000008,True
Il11ra1,0.3213467118337425,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4292940060919269,1.0,0.20225085599577064,0.22745012907147585,-0.027874999999999872,False
Il12a,0.04586920137086468,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.08892426635291044,0.9397968229825142,0.041894386442518416,0.04711418182536822,0.10054999999999925,False
Il12b,0.7769037085198551,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8387901738296597,1.0,0.395174468430763,0.4444108946179613,0.006425000000000125,False
Il12rb1,0.8290850704187299,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.878875255490483,1.0,0.41405952613833746,0.465648919999668,0.007625000000001769,False
Il12rb2,2.4973290615757605e-09,5.452769231828469e-05,5.13937103931994e-05,5.139503208722915e-05,5.139503208722915e-05,4.905753208559424e-05,4.341495227667733e-08,4.5883127174344605e-07,2.045384080925943e-08,2.3002269677270302e-08,0.21395000000000053,False
Il13,0.04530713885873524,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.08799869925106599,0.9300149596346804,0.04145832925100599,0.046623794459620206,0.08230000000000182,False
Il13ra1,4.586580116103103e-05,0.6326729693005215,0.5543084167376136,0.8081095506562057,0.8081095506562057,0.503973423157409,0.00023748630978209925,0.0025098759718668534,0.00011188558134776529,0.00012582587002409762,-0.25895000000000046,True
Il13ra2,0.053060502417003955,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.10022284344941881,1.0,0.04721742113873008,0.053100435494082505,-0.06757499999999972,False
Il15,2.1949722185788057e-12,4.7928302993049954e-08,4.669909070553757e-08,4.669803395026409e-08,4.669803395026409e-08,4.605929703465766e-08,8.525725395616817e-11,9.010419730226742e-10,4.01667676412687e-11,4.5171311831587945e-11,-0.551025000000001,True
Il15ra,0.12130700239989142,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.19666902267609365,1.0,0.0926555638318743,0.10419990486067894,-0.06550000000000189,False
Il16,1.9264039024741337e-06,0.041190693175279125,0.03604767494961003,0.036713405573352044,0.036713405573352044,0.030683761358608,1.5140910799000751e-05,0.00016001683735563177,7.133251632210704e-06,8.022013041465537e-06,0.15687499999999943,False
Il17a,0.01083428157608714,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.026592461579795716,0.28104264373454263,0.012528355954722167,0.014089315790161792,-0.11212499999999803,False
Il17b,0.02661211688828956,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.05656888359188109,0.5978487004697961,0.026650978040287647,0.029971533941350804,0.08750000000000036,False
Il17c,0.03667914295697951,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.07387594193023223,0.7807584854884844,0.03480475450589873,0.03914122323829986,-0.10560000000000169,False
Il17d,0.7922603106269821,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8503246108208885,1.0,0.4006086224645972,0.45052211244349044,-0.0032250000000004775,False
Il17f,0.07987821848166321,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1399455107556059,1.0,0.0659317366220709,0.07414644516960742,-0.06640000000000157,False
Il17ra,0.8757962496186142,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.912923622018544,1.0,0.4301005404032408,0.4836885507692205,0.00572499999999998,False
Il17rb,0.05377802695365501,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.10137643257645317,1.0,0.047760905056742554,0.05371163432778629,0.09139999999999837,False
Il17rc,0.015239128292484215,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.03548159162576166,0.37498748600204124,0.01671624149549852,0.01879898736161891,0.06890000000000107,False
Il17rd,0.0002660484523296088,0.9970023926357635,0.9879005725661102,1.0,0.9999724202693399,0.99997242026934,0.0011075630041214506,0.01170528850241384,0.0005217998911562795,0.0005868131039972441,0.11717499999999959,False
Il17re,0.1323878203275695,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.21126127726759336,1.0,0.09953033016953208,0.11193122685255816,0.0472999999999999,False
Il18,0.37937819980916077,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4884846675806714,1.0,0.23013701742167925,0.25881074301994567,-0.055874999999998565,False
Il18bp,0.34392518062438193,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4519775094151898,1.0,0.21293760656533353,0.23946838622264743,-0.052400000000000446,False
Il18r1,0.6068735580416064,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.699450205322696,1.0,0.3295280175019269,0.3705852800694606,0.020950000000000912,False
Il18rap,0.3100453378936217,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.41745328685374794,1.0,0.19667240493998192,0.22117663565948953,-0.041425000000001155,False
Il19,0.02100417126928012,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.04645726090607085,0.4909839349219007,0.021887146459388634,0.024614156823634614,-0.07014999999999905,False
Il1a,0.32402304978709606,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4318000178273569,1.0,0.20343149912480057,0.22877787342520467,0.06389999999999674,False
Il1b,0.8450020239925721,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8904738993184272,1.0,0.41952392957584894,0.4717941561275516,-0.02954999999999952,False
Il1f10,0.006946799819781493,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.01819384997876226,0.19228184959101022,0.008571565593383438,0.00963953250512054,0.09649999999999981,False
Il1f5,9.142147830694685e-09,0.00019959887598020032,0.00018612594895972556,0.0001861432719807745,0.0001861432719807745,0.00017540124827970823,1.353347782259108e-07,1.4302866903730304e-06,6.37595082944788e-08,7.170356990437805e-08,-0.20220000000000038,False
Il1f6,0.00018503673843331872,0.9824139803324966,0.9556055809719887,1.0,0.9999724202693399,0.9998104761545707,0.0008072481885497532,0.008531408962617969,0.00038031427138132863,0.0004276992039787282,0.1413999999999982,False
